id,query,golden_document_id,is_match,top_hit_elser_1_url,top_hit_elser_1_score,top_hit_elser_2_url,top_hit_elser_2_score,top_hit_elser_3_url,top_hit_elser_3_score,top_hit_elser_4_url,top_hit_elser_4_score,top_hit_elser_5_url,top_hit_elser_5_score
376,I'm a shareholder of MYOB and I'm not sure how the proposed return of capital will affect my tax. Can you explain how it will be treated for tax purposes?,CR 2008/18,True,CR 2008/18,,CR 2008/18,,CR 2008/18,,CR 2008/18,,CR 2008/18,
371,"I've spent money on removing waste from my business site. Is this considered an environmental protection activity, and can I claim a tax deduction for it?",TR 2020/2,True,TR 2008/6,,TR 2008/6,,TR 2008/6,,TR 2020/2,,TR 2020/2,
374,Can you confirm that the Commissioner will not make a determination under section 45A or 45B of the ITAA 1936 in relation to the proposed return of capital?,CR 2008/18,True,CR 2010/39,,CR 2008/18,,CR 2007/38,,CR 2009/7,,CR 2020/9,
379,How does the payment of the Special Dividend affect the assessable income of a Scheme Shareholder who is a resident of Australia?,CR 2019/20,True,CR 2022/4,,CR 2019/20,,CR 2019/20,,CR 2021/38,,CR 2018/6,
378,"How will the proposed special dividend affect my tax, and will I be able to claim any imputation benefits?",CR 2008/18,False,CR 2011/38,,CR 2011/38,,CR 2015/24,,CR 2021/40,,TD 2014/10,
372,"I've replaced a pollutant material with a non-pollutant material in my building. Can I claim a tax deduction for this expense, and are there any limits on the amount I can claim?",TR 2020/2,True,TR 2020/2,,TR 2020/2,,TR 2020/2,,TR 97/23,,TR 97/23,
381,How does the Commissioner determine whether a Scheme Shareholder is a 'qualified person' in relation to the Special Dividend for the purposes of Division 1A of former Part IIIAA of the ITAA 1936?,CR 2019/20,False,CR 2018/6,,CR 2018/27,,CR 2010/17,,CR 2014/4,,CR 2015/24,
382,I'm a shareholder of Greencross Limited and I received a Special Dividend. Do I need to include this in my taxable income?,CR 2019/20,True,CR 2019/20,,CR 2019/20,,CR 2019/20,,CR 2019/20,,CR 2014/4,
383,I'm a non-resident shareholder of Greencross Limited and I received the Special Dividend. Do I need to pay tax on this in Australia?,CR 2019/20,True,CR 2019/20,,CR 2022/1,,CR 2022/1,,CR 2021/28,,CR 2014/4,
384,I received a Special Dividend from Greencross Limited and I'm not sure if I'm eligible for a tax offset. Can you help me understand how this works?,CR 2019/20,True,CR 2019/20,,CR 2019/20,,CR 2019/20,,CR 2019/20,,CR 2020/1,
386,"How does the assignment of a foreign currency-denominated debt affect the debtor's obligation to pay foreign currency, and are there any forex realisation events triggered for the debtor?",TD 2006/12,True,TD 2006/12,,TD 2006/12,,TD 2006/12,,TD 2006/11,,TD 2006/11,
388,"If I lend money to someone in a foreign currency and then sell my right to be repaid to someone else, do I have to pay tax on the money I lent?",TD 2006/12,False,TD 2006/16,,GSTIITH8,,TD 2008/8,,TR 92/5,,TR 2002/16,
389,"If I borrow money in a foreign currency and the lender sells their right to be repaid to someone else, do I still have to pay back the loan, and are there any tax implications for me?",TD 2006/12,False,TD 2006/16,,TD 2006/11,,GSTIITH8,,TR 2012/3,,TR 2012/3,
390,"If I assign my right to receive foreign currency under a debt to someone else, what are the tax implications, and are there any specific rules or events that are triggered as a result of this assignment?",TD 2006/12,True,TD 2006/12,,TD 2006/12,,TD 2006/16,,TD 2006/12,,TD 2006/11,
375,"How does the proposed special dividend impact the imputation benefits received by shareholders, and will the Commissioner make a determination under subsection 177EA(5) or 204-30(3) of the ITAA 1936?",CR 2008/18,False,CR 2019/12,,CR 2010/32,,CR 2020/40,,CR 2015/24,,CR 2016/33,
392,"Can a Grower who does not satisfy the income requirement in subsection 35-10(2E) still have the Commissioner exercise the discretion under subsection 35-55(1)(c) for the 2011-12 and 2012-13 income years, and what are the relevant considerations for the Commissioner in exercising this discretion?",PR 2012/27,True,PR 2012/27,,PR 2013/8,,PR 2013/9,,PR 2012/26,,PR 2013/10,
391,"How does the Commissioner's discretion under subsection 35-55(1) apply to a Grower who has incurred losses from their participation in the Project for the 2011-12 and 2012-13 income years, and what conditions must be satisfied for the discretion to be exercised?",PR 2012/27,True,PR 2012/27,,PR 2013/8,,PR 2012/26,,PR 2013/9,,PR 2013/10,
393,"How does the loss deferral rule in section 35-10 apply to a Grower who carries on a business of almond growing individually and incurs losses from their participation in the Project, and what exceptions may apply to this rule?",PR 2012/27,True,PR 2012/26,,PR 2012/27,,PR 2011/1,,PR 2010/29,,PR 2010/30,
395,"I've heard that there's a rule that stops me from claiming my losses from my almond growing business against my other income. Is this true, and are there any exceptions to this rule?",PR 2012/27,True,PR 2012/26,,PR 2012/27,,PR 2010/30,,PR 2008/23,,PR 2010/29,
396,I'm trying to understand how my income affects my ability to claim losses from my almond growing business. Can you explain how my income is calculated for this purpose and what the relevant threshold is?,PR 2012/27,False,TR 1999/9,,PR 2008/23,,TR 1999/9,,PR 2010/29,,TR 2003/4,
377,Will I be eligible for a discount capital gain if I've held my MYOB shares for at least 12 months before the payment of the return of capital?,CR 2008/18,True,CR 2008/18,,CR 2011/21,,CR 2008/18,,CR 2016/13,,CR 2009/7,
397,"What is the GST treatment of a head contractor's supply of a construction project where the project is incomplete as at 1 July 2000, and the agreement was entered into before that date?",GSTR 2000/14,True,GSTR 2000/18,,GSTR 2000/14,,GSTR 2000/18,,GSTR 2000/14,,GSTD 2000/3,
401,Is this correct?,GSTR 2000/14,False,MT 2008/2,,TR 1999/9,,TD 2009/5,,TD 2016/6,,MT 2008/2,
399,"Can a head contractor use the total of approved progress claims method (Option A) to determine the value of work and materials permanently incorporated in or affixed on the site of a building or civil engineering work as at the start of 1 July 2000, where the construction project is incomplete at that date?",GSTR 2000/14,True,GSTR 2000/14,,GSTR 2000/14,,GSTR 2000/14,,GSTR 2000/14,,GSTR 2000/14,
398,How does the Commissioner's Specification - A New Tax System (Goods and Services Tax Transition) Act 1999 Specified Manner of Determining Value of Construction Work-in-Progress Specification (No.1) 2000 apply to the valuation of work-in-progress for head contractors in the building or civil engineering industries?,GSTR 2000/14,True,GSTR 2000/14,,GSTR 2000/14,,GSTR 2000/14,,GSTR 2000/18,,GSTR 2000/21,
404,How will these payments be treated for GST purposes?,GSTR 2000/14,False,CR 2014/6,,GSTR 2006/2,,GSTR 2006/9,,GSTR 2006/1,,GSTD 2003/1,
402,"I've entered into a contract with a builder to build a house on my land, and I have the option to provide some of the materials myself. How will GST apply to these materials?",GSTR 2000/14,True,GSTR 2000/14,,GSTR 2000/18,,GSTR 2000/14,,GSTR 2010/1,,GSTR 2000/18,
403,"My builder is using a progress payment system, and I've approved some payments before 1 July",GSTR 2000/14,True,GSTR 2000/14,,GSTR 2000/18,,GSTR 2000/18,,GSTR 2000/14,,GSTR 2000/18,
405,"Does the concept of 'acquired' in the context of paragraph 110-55(7)(b) of the 1997 Act encompass a scenario where a share is deemed to have been acquired for its market value, thereby affecting the reduced cost base of the share?",TD 2001/13,True,TD 2001/13,,TD 2001/13,,TD 2001/13,,TD 2001/13,,CR 2007/39,
380,Can a Scheme Shareholder who received the Special Dividend and is a non-resident (other than a non-resident carrying on business in Australia at or through a permanent establishment in Australia to which the dividend is attributable) include the dividend as assessable income under subparagraph 44(1)(b)(i) of the ITAA 1936?,CR 2019/20,True,CR 2021/28,,CR 2019/20,,CR 2022/6,,CR 2021/40,,CR 2021/39,
407,"Can you clarify the interaction between subsection 110-55(7) and the provisions of Division 20 of Part IIIA of the 1936 Act, particularly in relation to the determination of the reduced cost base of a share?",TD 2001/13,True,TD 2001/13,,TD 2002/2,,TD 2001/13,,TD 2001/13,,TD 2001/13,
406,"How does the operation of Division 149 of the 1997 Act, specifically subsections 149-30(1) and 149-70(2), impact the application of paragraph 110-55(7)(b) in relation to pre-CGT shares that become post-CGT shares?",TD 2001/13,True,TD 2001/13,,TD 2001/13,,TD 2001/13,,TD 2001/13,,TD 2000/8,
408,"If I buy shares in a company and later receive a dividend that includes profits made by the company before I bought the shares, will I be able to claim a capital loss if I sell the shares for less than I paid for them?",TD 2001/13,False,TD 2014/1,,TR 2005/23,,CR 2023/9,,CR 2016/3,,CR 2022/3,
409,How does the tax office determine the value of shares that were originally bought before a certain date but are now considered to have been acquired at a later date due to changes in the company's ownership structure?,TD 2001/13,False,TR 96/4,,TD 2002/10,,TD 2000/10,,TD 33,,TD 2000/11,
411,"In what circumstances is a debenture considered to be 'offered for issue' for the purposes of the fifth public offer test, specifically in relation to the commencement of the 30-day period under paragraph 128F(3)(e)?",TD 1999/18,True,TD 1999/18,,TD 1999/18,,TD 1999/18,,TD 1999/16,,TD 1999/15,
410,"If I receive a tax-free dividend from a company and then sell the shares for a lower price, will I be able to claim a capital loss on the sale of the shares?",TD 2001/13,True,TD 2001/13,,CR 2015/32,,TD 2003/3,,CR 2012/14,,TR 2008/1,
412,"Can a company rely on the expectation that a dealer, manager, or underwriter has complied with the conditions set out in paragraph 128F(3)(a) when offering debentures for sale, and what are the implications if the company knowingly ignores associates?",TD 1999/18,True,TD 1999/18,,TD 1999/13,,TD 1999/18,,TD 2001/3,,TD 1999/20,
413,"How does the public offer test apply when dealers, managers, or underwriters subscribe for debentures on their own behalf, and what are the requirements for offering debentures for issue in accordance with paragraphs (a) to (d) of subsection 128F(3)?",TD 1999/18,True,TD 1999/18,,TD 1999/18,,TD 1999/18,,TD 2001/3,,TD 1999/14,
385,"What are the tax implications for a creditor when they assign their right to receive foreign currency under a debt to a third party, and does this constitute a disposal of the right to receive foreign currency?",TD 2006/12,True,TD 2006/12,,TD 2006/12,,TD 2006/16,,TD 2006/12,,TD 2006/11,
415,"If a company is selling debentures through a dealer or manager, does it need to check if the people buying the debentures are related to the company, and what happens if it doesn't?",TD 1999/18,True,TD 1999/13,,TD 1999/18,,TD 1999/14,,TD 2001/3,,TD 1999/21,
414,"If a company wants to issue debentures to a dealer or manager, how does it determine if the debentures are being 'offered for issue' to the public, and what time frame does it have to do so?",TD 1999/18,True,TD 1999/18,,TD 1999/18,,TD 1999/18,,TD 1999/14,,TD 1999/13,
416,"If a dealer or manager buys debentures from a company and plans to keep them, does the company still need to follow the rules for offering debentures to the public, and why or why not?",TD 1999/18,True,TD 1999/13,,TD 1999/14,,TD 1999/18,,TD 1999/18,,TD 1999/18,
417,"How do the tax implications of the Cash Back Option and the TPD Cover Option differ from the rest of the Income Care policy, and what are the specific tax treatments for each component?",CR 2005/15,True,CR 2005/15,,CR 2005/15,,CR 2005/15,,CR 2005/15,,PR 2013/5,
420,"I have an Income Care policy with a Cash Back Option and a TPD Cover Option. How will I be taxed on the benefits I receive from these options, and are the premiums I pay deductible?",CR 2005/15,True,CR 2005/15,,CR 2005/15,,CR 2005/15,,CR 2005/15,,CR 2005/15,
419,"How do the tax laws, including section 6-5 and section 8-1 of the ITAA 1997, apply to the proceeds and premiums of the Income Care policy, and what are the implications for policyholders?",CR 2005/15,True,CR 2005/15,,CR 2005/15,,CR 2006/24,,PR 2017/11,,PR 2014/13,
394,I'm an almond grower who participated in a project and I'm not sure if I can claim my losses against my other income. Can you tell me under what circumstances I can do this?,PR 2012/27,True,PR 2012/26,,PR 2012/27,,PR 2010/27,,PR 2010/28,,PR 2014/8,
421,"Can you explain how the tax office views the Cash Back Option and the TPD Cover Option in relation to my income tax, and how this affects my overall tax liability?",CR 2005/15,True,CR 2005/15,,CR 2005/15,,CR 2005/15,,CR 2005/15,,CR 2005/15,
387,"In the context of an effective assignment of a foreign currency-denominated debt, what is the distinction between a change in legal ownership and a change in beneficial ownership, and how does this impact the application of forex realisation events?",TD 2006/12,True,TD 2006/12,,TD 2006/12,,TD 2006/12,,TD 2006/16,,TD 2006/11,
423,"How does the Commissioner's opinion on the application of Part IVA of the ITAA 1936 apply to a borrower who enters into a mortgage reduction program that involves refinancing a home loan and an investment loan, where the primary purpose is to repay the refinanced home loan at an accelerated rate?",PR 2013/22,True,PR 2014/7,,PR 2013/22,,PR 2013/22,,PR 2015/2,,PR 2017/3,
424,"Can a borrower claim a deduction for interest incurred on a refinanced investment loan under section 8-1 of the ITAA 1997, where the loan is used to fund an asset acquired for the purposes of producing assessable income, and the interest is deductible from their assessable income?",PR 2013/22,True,PR 2021/13,,PR 2017/3,,PR 2009/32,,PR 2013/22,,PR 2014/7,
422,I'm not sure how to report the proceeds from my Income Care policy on my tax return. Can you provide guidance on what I need to include and how to calculate any assessable income?,CR 2005/15,False,TR 2003/14,,TR 2014/7,,PR 2017/11,,TR 2003/14,,PR 2014/13,
425,"How does the Commissioner determine whether a scheme constitutes a financial arrangement for the purposes of Division 230 of the ITAA 1997, and what are the implications for the borrower's tax obligations and benefits in relation to the acquisition, holding, and sale of a property or other asset acquired with the loan?",PR 2013/22,True,TR 2012/4,,PR 2013/22,,PR 2017/6,,PR 2013/24,,PR 2015/2,
426,I'm considering refinancing my home loan and investment loan through a mortgage reduction program. Will I be able to claim a tax deduction for the interest on my investment loan if I use the program to pay off my home loan faster?,PR 2013/22,True,PR 2014/7,,TD 2012/1,,PR 2020/8,,PR 2013/22,,PR 2014/7,
427,"If I refinance my investment loan as part of a mortgage reduction program, will I still be able to claim a tax deduction for the interest on that loan if I use the loan to buy a rental property or other investment?",PR 2013/22,True,PR 2014/7,,TD 93/13,,TR 2019/2,,PR 2013/22,,PR 2021/13,
428,"How does the tax office decide whether a mortgage reduction program is a legitimate way to reduce my tax bill, or if it's just a way to avoid paying tax?",PR 2013/22,True,TR 2022/4,,PR 2013/22,,TD 2012/1,,PR 2014/7,,TR 2004/4,
400,"I'm building a house and my builder is charging me GST on the whole project, but most of the work was done before 1 July",GSTR 2000/14,True,GSTD 2000/3,,GSTR 2000/14,,GSTR 2000/18,,GSTD 2000/3,,GSTR 2000/18,
433,Can you explain the difference between a supply being 'directly connected with goods or real property' and being 'one step removed from the direct transaction'?,GSTR 2003/7,True,GSTR 2003/7,,GSTR 2003/7,,GSTR 2003/7,,GSTR 2003/7,,GSTR 2003/7,
431,How does the location of the recipient of a supply impact the determination of whether a supply is directly connected with goods or real property outside Australia?,GSTR 2003/7,True,GSTR 2003/7,,GSTR 2003/7,,GSTR 2004/7,,GSTR 2003/7,,GSTR 2004/7,
429,"What is the meaning of 'directly connected with goods or real property' in the context of subsection 38-190(1) of the GST Act, and how does it relate to the GST-free status of supplies?",GSTR 2003/7,True,GSTR 2003/7,,GSTR 2003/7,,GSTR 2003/7,,GSTR 2003/7,,GSTD 2007/3,
430,"Can you provide examples of supplies that are directly connected with goods or real property, and how do these supplies affect the GST-free status under subsection 38-190(1)?",GSTR 2003/7,True,GSTR 2003/7,,GSTR 2004/7,,GSTR 2007/2,,GSTR 2003/7,,GSTR 2005/6,
432,I'm a business owner who provides services to clients overseas. How do I know if my services are considered 'directly connected with goods or real property' and therefore GST-free?,GSTR 2003/7,True,GSTR 2003/7,,GSTR 2003/7,,GSTR 2003/7,,GSTR 2003/7,,GSTD 2007/3,
434,"If I provide a service that involves the use of real property, but the real property is not the main focus of the service, is my supply considered directly connected with real property?",GSTR 2003/7,True,GSTR 2003/7,,GSTR 2003/7,,GSTR 2003/7,,GSTR 2003/7,,GSTR 2003/7,
435,How does the interaction between the Income Tax Assessment Act 1936 and the Income Tax (International Agreements) Act 1953 impact the taxation of shipping freight payments made by an Australian resident to a foreign shipping enterprise?,TD 93/89,True,TD 93/89,,TR 2008/8,,TR 2006/1,,TR 2009/6,,TR 2014/2,
418,"Can you clarify the apportionment of premiums paid for the Income Care policy, specifically in relation to the TPD Cover Option and the Cash Back Option, and how this affects deductibility?",CR 2005/15,True,CR 2005/15,,CR 2005/15,,CR 2005/15,,CR 2005/15,,CR 2005/15,
440,"If I'm using a shipping company that's managed from another country, do I still need to pay tax on the shipping costs in Australia?",TD 93/89,False,TD 2006/3,,TR 2014/2,,GSTR 2005/6,,TR 2008/8,,TR 2008/8,
441,"How does the demerger of a subsidiary company affect the cost base and reduced cost base of the original shares and the new shares received by shareholders, and what are the implications for capital gains tax purposes?",CR 2013/37,False,TD 2010/1,,CR 2012/1,,CR 2013/23,,CR 2011/28,,CR 2009/33,
437,Are there any specific treaty provisions that override the operation of section 129 of the Income Tax Assessment Act 1936 in relation to shipping freight payments made to a foreign shipping enterprise?,TD 93/89,True,TD 93/89,,TR 2014/2,,TR 2006/1,,TR 2006/1,,TR 2014/2,
438,I'm paying a shipping company based in Italy to transport goods from Australia to another country. Do I need to pay tax on the shipping costs in Australia?,TD 93/89,True,TR 2014/2,,TD 93/89,,TR 2014/2,,TR 2014/2,,GSTR 2003/7,
443,"How does the Commissioner determine whether a demerger benefit or capital benefit is subject to the provisions of sections 45B, 45BA, and 45C of the ITAA 1936, and what are the implications for taxation purposes?",CR 2013/37,True,CR 2013/37,,CR 2015/40,,CR 2007/11,,CR 2014/12,,CR 2013/30,
442,"Can you clarify the conditions that must be met for demerger roll-over relief to be available under Division 125 of the ITAA 1997, and how does this relief impact the calculation of capital gains and losses?",CR 2013/37,True,CR 2012/41,,CR 2013/30,,CR 2013/37,,CR 2015/40,,CR 2008/31,
445,I'm not sure if I'm eligible for a discount on my capital gains tax. Can you explain how the acquisition date of the new shares affects my eligibility for this discount?,CR 2013/37,False,CR 2011/21,,CR 2001/28,,CR 2004/19,,CR 2012/10,,CR 2022/38,
436,"In the context of international shipping, can you clarify how the concept of 'place of effective management' influences the application of section 129 of the Income Tax Assessment Act 1936?",TD 93/89,True,TR 2014/2,,TD 93/89,,TR 2006/1,,TR 2014/2,,TR 2008/8,
444,"I recently received new shares in a company as a result of a demerger. How do I work out the value of these new shares for tax purposes, and do I need to pay tax on them?",CR 2013/37,False,CR 2008/31,,TD 2006/73,,TD 2006/73,,CR 2021/34,,TD 2006/73,
446,"I received a payment from a company as part of a demerger. Is this payment considered a dividend, and do I need to pay tax on it?",CR 2013/37,False,CR 2015/15,,CR 2020/6,,CR 2012/1,,CR 2020/24,,CR 2012/17,
447,"Does the creation of a contractual or other right in a developer, resulting from an undertaking not to exercise a right to object to a proposed land development, trigger a CGT event D1, where the receipt is not for permanent damage or reduction in value caused to the property by the development?",TD 1999/80,True,TD 1999/80,,TD 2018/15,,TD 1999/80,,TR 2006/3,,TD 1999/82,
450,"If I withdraw my objection to a development near my property and receive money for it, do I have to pay tax on that money?",TD 1999/80,True,TD 1999/80,,TD 1999/80,,TD 1999/80,,CR 2015/19,,GSTR 2003/3,
449,"Can you clarify whether the 'look through' approach in TR 95/35 would be adopted to identify the most relevant asset to which a receipt relates, in determining whether CGT event D1 or a cost base reduction applies?",TD 1999/80,True,TD 1999/80,,TD 1999/80,,TD 2018/15,,TR 95/35,,TR 2004/18,
448,"In a scenario where a taxpayer receives money or property for withdrawing an objection against a proposed land development, would CGT event D1 apply if the receipt is not characterised as compensation for permanent damage or reduction in value to the underlying asset?",TD 1999/80,True,TD 1999/80,,TD 1999/80,,TD 1999/80,,TR 2006/3,,TD 1999/80,
439,How does the Australian tax system handle payments made to foreign companies for shipping goods overseas?,TD 93/89,True,TR 2006/1,,TR 2006/1,,TD 93/89,,TR 1999/1,,GSTR 2002/4,
451,"If a developer pays me to drop my objection to their project, is that payment considered income or does it affect the value of my property?",TD 1999/80,True,TD 1999/80,,TD 1999/80,,GSTD 2021/1,,TD 1999/80,,PR 2021/14,
455,How does the ruling address the potential application of section 51AAA of the ITAA 1936 to deny an investor a deduction for interest expenses allowable under section 8-1 of the ITAA 1997?,PR 2010/26,False,PR 2009/32,,PR 2012/2,,PR 2018/14,,PR 2011/15,,PR 2017/2,
454,"Can you clarify the application of Division 247 to investors who enter into a Full Recourse Investment Loan or a Full Recourse Investment Loan with a full recourse Interest Loan, and how it affects the deductibility of interest expenses?",PR 2010/26,False,TD 2013/1,,PR 2013/16,,PR 2015/3,,PR 2017/2,,PR 2010/26,
459,How does the participation test in Subdivision 768-A apply when a foreign company makes a distribution on the cancellation of its equity interest?,TR 2017/3,True,TR 2017/3,,TR 2017/3,,TR 2017/3,,TR 2017/3,,TR 2017/3,
461,How does the Commissioner determine the time at which a non-share dividend is made for the purposes of Subdivision 768-A?,TR 2017/3,True,TR 2017/3,,TR 2017/3,,TR 2017/3,,TR 2017/3,,TR 2017/3,
456,I'm considering investing in the Macquarie Flexi 100 Trust using a Full Recourse Investment Loan. Can you explain how the interest on this loan will be treated for tax purposes?,PR 2010/26,True,PR 2010/16,,PR 2011/25,,PR 2010/26,,PR 2015/3,,PR 2011/19,
452,"If I get paid for not opposing a development that won't actually harm my property, do I have to declare that payment as part of my tax return?",TD 1999/80,True,TD 1999/80,,TD 1999/80,,CR 2012/31,,CR 2015/19,,PR 2021/14,
453,"How does the ruling apply to investors who enter into a Full Recourse Investment Loan to fund their investment in the Macquarie Flexi 100 Trust, and what are the implications for deductibility of interest expenses?",PR 2010/26,True,PR 2010/16,,PR 2013/16,,PR 2011/25,,PR 2010/26,,PR 2017/2,
466,"Can you clarify the application of subsection 6-5(4) of the ITAA 1997 in scenarios where an employee directs their employer to accumulate or invest a portion of their salary on their behalf, and how this affects the derivation of income?",TD 93/242,True,TD 93/242,,TR 2001/10,,TR 2001/10,,TR 2001/10,,TD 93/242,
465,"How does the timing of derivation of income from a deferred salary payment agreement impact the assessable income of a resident taxpayer, particularly in relation to subsection 6-5(4) of the ITAA 1997?",TD 93/242,True,TD 93/242,,TD 93/242,,CR 2007/2,,TD 2010/11,,CR 2006/11,
457,"I'm not sure if I understand the concept of a ""capital protected borrowing"" and how it applies to my investment in the Macquarie Flexi 100 Trust. Can you help clarify this for me?",PR 2010/26,True,PR 2011/25,,PR 2010/26,,PR 2010/16,,PR 2015/3,,PR 2012/2,
468,"If I agree to take a lower salary for a few years in exchange for a longer paid vacation later, when do I have to pay taxes on the extra money I'll get for that vacation?",TD 93/242,False,CR 2004/12,,CR 2015/4,,CR 2001/28,,TR 2009/2,,CR 2004/12,
467,"In the context of a deferred salary payment agreement, what constitutes the 'application or dealing' with an amount on the taxpayer's behalf, as per subsection 6-5(4) of the ITAA 1997, and how does this impact the timing of assessable income?",TD 93/242,True,TD 93/242,,TR 2001/10,,TD 93/242,,TD 2010/11,,TD 93/242,
470,"If I'm saving up for a big vacation by giving up some of my salary now, and my employer is holding onto that money for me, when do I have to pay taxes on it?",TD 93/242,False,SGR 2009/2,,CR 2015/31,,CR 2008/24,,CR 2015/4,,TR 2001/10,
471,How does the assignment of dental benefits under the Medicare Teen Dental Plan affect the assessable income of a representative public dentist (RPD) under section 6-5 of the ITAA 1997?,CR 2009/16,True,CR 2009/16,,CR 2009/40,,CR 2009/40,,CR 2009/40,,CR 2009/16,
472,Can an RPD claim a deduction for the amount paid by Medicare Australia to a State or Territory bank account in respect of the bulk billed dental benefit assigned to the RPD under section 8-1 of the ITAA 1997?,CR 2009/16,True,CR 2009/16,,CR 2009/40,,CR 2009/16,,CR 2009/16,,CR 2009/16,
473,How does the GST component of the assigned dental benefits affect the assessable income of an RPD under section 17-5 of the ITAA 1997?,CR 2009/16,True,CR 2009/16,,CR 2009/40,,CR 2012/20,,CR 2009/16,,CR 2009/16,
458,"I've heard that there are rules around deducting interest expenses for investments. Can you explain how these rules apply to my investment in the Macquarie Flexi 100 Trust, and how I can claim these deductions on my tax return?",PR 2010/26,False,PR 2013/16,,PR 2017/2,,PR 2011/25,,PR 2015/3,,PR 2011/19,
475,Can I claim a deduction for the money I receive from Medicare for dental services provided under the Medicare Teen Dental Plan if I have to give that money to my employer?,CR 2009/16,True,CR 2009/16,,CR 2009/16,,CR 2009/16,,CR 2009/40,,CR 2009/40,
476,Do I have to pay GST on the money I receive from Medicare for dental services provided under the Medicare Teen Dental Plan?,CR 2009/16,True,CR 2013/14,,CR 2009/16,,CR 2009/16,,CR 2013/14,,CR 2009/40,
460,Can an Australian corporate tax entity satisfy the participation test if it acquires a registered interest equal to at least a 10% participation interest in the foreign company after the time the foreign company makes the distribution?,TR 2017/3,True,TR 2017/3,,TR 2017/3,,TR 2017/3,,TR 2017/3,,TR 2017/3,
462,"If a foreign company pays a dividend to its shareholders, when is the dividend considered to be made for tax purposes?",TR 2017/3,True,TR 2017/3,,TD 96/13,,CR 2008/32,,CR 2007/22,,TR 2017/3,
478,"In what circumstances would a partial commutation payment under a Compensation Act be considered an advance of future weekly payments, and therefore assessable under subsection 25(1) of the ITAA?",TD 93/3,True,TD 93/3,,TD 93/3,,TD 93/3,,TD 93/3,,TD 93/3,
480,I received a lump sum payment as part of a deal to reduce my weekly workers' compensation payments. Is this payment considered income and do I have to pay tax on it?,TD 93/3,True,TD 93/3,,TD 93/3,,CR 2010/8,,TD 93/58,,TD 2016/18,
481,"If I choose to take a lump sum payment instead of some of my weekly workers' compensation payments, will I still have to pay tax on the lump sum?",TD 93/3,True,TD 93/3,,TD 93/3,,GSTR 2006/10,,TD 93/58,,PR 2013/1,
463,Can an Australian company still be considered a shareholder in a foreign company for tax purposes if it has entered into a contract to sell its shares in that company?,TR 2017/3,True,TR 2017/3,,TR 2017/3,,TD 93/8,,TR 2017/3,,TD 2010/21,
482,How does the tax office decide whether a lump sum payment from a workers' compensation claim is taxable or not?,TD 93/3,True,TD 93/3,,TR 95/35,,TD 93/58,,TD 93/3,,CR 2010/8,
483,How does the ATO determine the cost base of Westpac Capital Notes 7 (WCN7) for the purpose of calculating capital gains tax?,CR 2021/7,True,CR 2021/7,,CR 2021/7,,CR 2021/7,,CR 2021/7,,CR 2021/7,
484,"Can you clarify the tax implications of converting WCN7 into Ordinary Shares, specifically in relation to the application of section 45 of the ITAA 1936?",CR 2021/7,False,CR 2013/17,,CR 2021/29,,CR 2021/22,,CR 2012/25,,CR 2021/7,
486,"I invested in Westpac Capital Notes 7 and received a distribution. How is this income taxed, and am I eligible for any tax credits?",CR 2021/7,True,CR 2021/7,,CR 2021/7,,CR 2022/34,,CR 2021/7,,CR 2022/34,
464,How does the tax office determine whether an Australian company has a sufficient interest in a foreign company to be eligible for a tax exemption on a distribution received from that company?,TR 2017/3,True,TR 2017/3,,TR 1999/1,,TD 2017/22,,TD 2017/21,,TR 2017/3,
487,"If I convert my WCN7 into Ordinary Shares, will I be considered to have received a dividend, and what are the tax implications of this conversion?",CR 2021/7,True,CR 2021/7,,CR 2021/7,,CR 2021/7,,CR 2021/7,,CR 2019/3,
488,Can you explain how the ATO determines whether I am a qualified person for the purpose of claiming a tax offset on franked distributions from WCN7?,CR 2021/7,True,CR 2021/7,,CR 2021/7,,CR 2022/38,,CR 2023/12,,CR 2021/28,
489,"How does the return of capital from a unit trust, which is compulsorily applied to acquire new units in another trust, affect the cost base of the original units for tax purposes?",CR 2022/7,True,CR 2022/7,,CR 2014/28,,CR 2022/7,,CR 2017/16,,PR 2014/15,
491,"If a unit trust makes a return of capital to its unit holders, which is then used to acquire new units in another trust, how does this affect the tax treatment of the original units, particularly in relation to CGT event E10?",CR 2022/7,False,CR 2020/37,,CR 2019/29,,CR 2019/28,,CR 2012/6,,CR 2017/16,
493,"I own units in a trust that has been stapled to units in another trust. How does this affect my tax situation, and do I need to do anything differently when lodging my tax return?",CR 2022/7,False,CR 2014/28,,TD 2011/7,,CR 2008/14,,TD 2011/7,,CR 2014/28,
469,"If my employer puts some of my salary into a savings account for me, so I can use it for a big vacation later, do I have to pay taxes on that money now or later?",TD 93/242,True,CR 2017/38,,TD 93/242,,TD 96/45,,CR 2007/15,,TD 2010/10,
492,"I received a return of capital from my investment in a unit trust, which was used to buy new units in another trust. Do I need to pay tax on this return of capital, and how does it affect the value of my original investment?",CR 2022/7,False,PR 2009/32,,CR 2017/16,,CR 2020/37,,TD 2011/21,,PR 2010/13,
495,"What are the implications of a CGT event occurring within four years of a Grower's initial investment in the W.A. Blue Gum Project 2013, and how does this affect the deductibility of amounts under section 394-10?",PR 2013/4,True,PR 2012/22,,PR 2013/4,,PR 2011/6,,PR 2013/4,,PR 2012/22,
